Index,PctInt*100,Lumens,x,y
648,4140,3.7436,0.6908,0.3091
649,4150,3.751,0.6907,0.3092
650,4160,3.7583,0.6908,0.3091
651,4170,3.766,0.6907,0.3092
652,4180,3.7733,0.6908,0.3091
653,4190,3.7817,0.6905,0.3091
654,4200,3.789,0.6908,0.3092
655,4210,3.796,0.6908,0.309
656,4220,3.8048,0.6906,0.3093
657,4230,3.813,0.6907,0.3091
658,4240,3.82,0.6907,0.3091
659,4250,3.8275,0.6908,0.309
660,4260,3.8353,0.6907,0.3091
661,4270,3.8423,0.6906,0.3092
662,4280,3.8498,0.6907,0.3091
663,4290,3.8574,0.6907,0.3092
664,4300,3.8645,0.6907,0.3092
665,4310,3.8738,0.6907,0.3091
666,4320,3.8812,0.6908,0.3091
667,4330,3.8875,0.6908,0.3089
668,4340,3.896,0.6908,0.3091
669,4350,3.904,0.6908,0.3091
670,4360,3.9113,0.6908,0.309
671,4370,3.9183,0.6907,0.3092
672,4380,3.9247,0.6908,0.3091
673,4390,3.9342,0.6909,0.3089
674,4400,3.9404,0.6908,0.3091
675,4410,3.9486,0.6909,0.309
676,4420,3.9567,0.6907,0.3091
677,4430,3.9633,0.6907,0.3091
678,4440,3.9722,0.6908,0.3091
679,4450,3.9789,0.6909,0.309
680,4460,3.9862,0.691,0.3088
681,4470,3.9935,0.6911,0.3089
682,4480,4.0018,0.6909,0.309
683,4490,4.0077,0.6908,0.309
684,4500,4.0156,0.6909,0.309
685,4510,4.0239,0.6908,0.309
686,4520,4.0305,0.691,0.3089
687,4530,4.0379,0.6909,0.3089
688,4540,4.0464,0.691,0.3088
689,4550,4.0532,0.6908,0.3091
690,4560,4.0605,0.6909,0.309
691,4570,4.0679,0.6909,0.309
692,4580,4.0753,0.691,0.3088
693,4590,4.0812,0.6909,0.3089
694,4600,4.0909,0.691,0.3088
695,4610,4.0972,0.691,0.3089
696,4620,4.1046,0.691,0.3088
697,4630,4.1122,0.6908,0.3091
698,4640,4.1197,0.6909,0.3089
699,4650,4.1266,0.691,0.3089
700,4660,4.1343,0.6909,0.3089
701,4670,4.1419,0.6909,0.3089
702,4680,4.1484,0.6911,0.3088
703,4690,4.1556,0.6909,0.3089
704,4700,4.1639,0.6911,0.3088
705,4710,4.1696,0.6911,0.3088
706,4720,4.1777,0.691,0.3088
707,4730,4.1853,0.691,0.3088
708,4740,4.1917,0.691,0.3088
709,4750,4.2003,0.6909,0.309
710,4760,4.2069,0.6911,0.3088
711,4770,4.2144,0.6912,0.3086
712,4780,4.221,0.691,0.3088
713,4790,4.228,0.6911,0.3087
714,4800,4.2351,0.6909,0.3087
715,4810,4.2427,0.6909,0.3089
