Index,PctInt*100,Lumens,x,y
587,3530,3.2937,0.6894,0.3104
588,3540,3.3028,0.6894,0.3104
589,3550,3.3096,0.6894,0.3105
590,3560,3.3178,0.6895,0.3104
591,3570,3.3279,0.6896,0.3102
592,3580,3.3343,0.6893,0.3104
593,3590,3.3432,0.6894,0.3105
594,3600,3.3513,0.6894,0.3102
595,3610,3.3583,0.6895,0.3103
596,3620,3.3679,0.6895,0.3104
597,3630,3.3752,0.6895,0.3103
598,3640,3.3838,0.6895,0.3103
599,3650,3.3909,0.6894,0.3103
600,3660,3.3991,0.6895,0.3103
601,3670,3.4085,0.6893,0.3101
602,3680,3.4151,0.6895,0.3103
603,3690,3.4232,0.6896,0.3103
604,3700,3.4317,0.6896,0.3102
605,3710,3.4397,0.6896,0.3102
606,3720,3.4481,0.6895,0.3104
607,3730,3.456,0.6896,0.3103
608,3740,3.463,0.6897,0.3102
609,3750,3.472,0.6897,0.3102
610,3760,3.4795,0.6897,0.3101
611,3770,3.4876,0.6896,0.3102
612,3780,3.4955,0.6895,0.3104
613,3790,3.5044,0.6896,0.3102
614,3800,3.5112,0.6893,0.3104
615,3810,3.5206,0.6895,0.3102
616,3820,3.5284,0.6897,0.3102
617,3830,3.5349,0.6897,0.3101
618,3840,3.5437,0.6899,0.31
619,3850,3.5507,0.6897,0.3101
620,3860,3.5594,0.6898,0.31
621,3870,3.5675,0.6896,0.3102
622,3880,3.5757,0.6897,0.3101
623,3890,3.5841,0.6897,0.3101
624,3900,3.5907,0.69,0.3099
625,3910,3.5995,0.6897,0.3101
626,3920,3.6069,0.6898,0.31
627,3930,3.6142,0.6897,0.3102
628,3940,3.6218,0.6897,0.3102
629,3950,3.6291,0.6896,0.3102
630,3960,3.6374,0.6898,0.3101
631,3970,3.6458,0.6897,0.3102
632,3980,3.6543,0.6899,0.31
633,3990,3.6604,0.69,0.3099
634,4000,3.6697,0.6898,0.31
635,4010,3.6783,0.6899,0.31
636,4020,3.6848,0.6898,0.31
637,4030,3.6937,0.6898,0.3101
638,4040,3.7007,0.6899,0.3099
639,4050,3.709,0.6899,0.31
