Index,PctInt*100,Lumens,x,y
514,2800,1.0715,0.1299,0.0584
515,2810,1.0744,0.1298,0.0582
516,2820,1.0771,0.1297,0.0582
517,2830,1.0794,0.1299,0.0583
518,2840,1.0819,0.1299,0.0582
519,2850,1.0847,0.1297,0.058
520,2860,1.0871,0.1296,0.0577
521,2870,1.0903,0.1299,0.0581
522,2880,1.093,0.1298,0.058
523,2890,1.096,0.13,0.0581
524,2900,1.0984,0.1299,0.058
525,2910,1.1013,0.1298,0.0581
526,2920,1.1038,0.1297,0.0579
527,2930,1.1061,0.1299,0.058
528,2940,1.1086,0.1298,0.0581
529,2950,1.1113,0.1298,0.0578
530,2960,1.1137,0.1297,0.058
531,2970,1.1166,0.1298,0.0578
532,2980,1.119,0.1298,0.0579
533,2990,1.1217,0.1299,0.058
534,3000,1.1242,0.13,0.058
535,3010,1.127,0.1299,0.058
536,3020,1.1297,0.1299,0.058
537,3030,1.1326,0.1299,0.0581
538,3040,1.1351,0.1298,0.0579
539,3050,1.1374,0.13,0.0581
540,3060,1.1401,0.1297,0.0577
541,3070,1.1427,0.13,0.0578
542,3080,1.1451,0.1299,0.058
543,3090,1.1476,0.13,0.058
544,3100,1.1501,0.1299,0.0579
545,3110,1.1526,0.1299,0.0578
546,3120,1.1552,0.1298,0.0577
547,3130,1.1573,0.13,0.0582
548,3140,1.1611,0.13,0.058
549,3150,1.1628,0.1299,0.0576
550,3160,1.1658,0.13,0.0576
551,3170,1.1689,0.1299,0.0578
552,3180,1.1711,0.1301,0.058
553,3190,1.1738,0.1299,0.0577
554,3200,1.1764,0.1298,0.0575
555,3210,1.1786,0.13,0.0578
556,3220,1.1809,0.1301,0.0583
557,3230,1.1837,0.13,0.0577
558,3240,1.1859,0.13,0.0577
559,3250,1.1883,0.1301,0.0579
560,3260,1.1912,0.13,0.0578
561,3270,1.1933,0.1301,0.058
562,3280,1.1957,0.1301,0.0578
563,3290,1.1984,0.13,0.0577
564,3300,1.2008,0.1299,0.0577
565,3310,1.2032,0.1302,0.0581
566,3320,1.2059,0.13,0.0577
567,3330,1.208,0.1302,0.058
568,3340,1.2104,0.13,0.0577
569,3350,1.213,0.1301,0.0578
570,3360,1.2152,0.1302,0.0581
571,3370,1.2176,0.1301,0.0579
572,3380,1.2206,0.1301,0.0577
573,3390,1.2229,0.1303,0.0579
574,3400,1.2254,0.1299,0.0576
575,3410,1.2278,0.13,0.0575
576,3420,1.2302,0.1302,0.0577
577,3430,1.2326,0.13,0.0577
