Index,PctInt*100,Lumens,x,y
696,4620,12.687,0.3009,0.6304
697,4630,12.713,0.3009,0.6305
698,4640,12.734,0.3009,0.6305
699,4650,12.756,0.3008,0.6303
700,4660,12.782,0.3009,0.6301
701,4670,12.799,0.3009,0.6304
702,4680,12.819,0.3009,0.6305
703,4690,12.842,0.3009,0.6305
704,4700,12.862,0.3008,0.6303
705,4710,12.876,0.3009,0.6304
706,4720,12.905,0.3009,0.6304
707,4730,12.92,0.3009,0.6307
708,4740,12.945,0.301,0.6304
709,4750,12.971,0.301,0.6305
710,4760,12.988,0.3009,0.6305
711,4770,13.011,0.301,0.6307
712,4780,13.031,0.301,0.6307
713,4790,13.053,0.3009,0.6306
714,4800,13.091,0.3011,0.6307
715,4810,13.11,0.301,0.6305
716,4820,13.127,0.3009,0.6305
717,4830,13.15,0.3009,0.6306
718,4840,13.169,0.3008,0.6306
719,4850,13.186,0.301,0.6305
720,4860,13.201,0.3009,0.6306
721,4870,13.229,0.3009,0.6306
722,4880,13.255,0.301,0.6307
723,4890,13.277,0.301,0.6306
724,4900,13.298,0.3009,0.6308
725,4910,13.319,0.301,0.6306
726,4920,13.344,0.3011,0.6306
727,4930,13.358,0.301,0.6306
728,4940,13.382,0.3011,0.6306
